,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
46,2024-02-16 09:16:51.667533,-0.44278819161347627,-0.05870781019513438,0.8947022283318177,232.98716614441136,180.29868569485683,0.0,0,0,0,0,26.33081086797258,-3.3656449825524004,0.0,608,347,298,168,0,0.0,0.0,0.0,230.37913931942404,174.82034216722695,0.0,235.59519296939868,185.7770292224867,0.0,1,1
47,2024-02-16 09:16:51.829400,-0.5467194329228423,-0.02777320577693143,0.8368550747244158,324.7998738038892,161.50195945561393,0.0,0,0,0,0,33.15668192014187,-1.591492119128198,0.0,607,347,298,168,0,0.0,0.0,0.0,322.19184697890194,156.02361592798405,0.0,327.4079006288766,166.9803029832438,0.0,1,1
48,2024-02-16 09:16:52.008150,-0.7324894297717355,0.039986878187485725,0.6796030061840244,570.8572988004951,108.1620119957415,0.0,0,0,0,0,47.14486897733974,2.2916903494947194,0.0,606,347,298,168,0,0.0,0.0,0.0,568.2492719755078,102.68366846811162,0.0,573.4653256254825,113.64035552337137,0.0,1,1
49,2024-02-16 09:16:52.171156,-0.7368804277471872,0.07328039328248939,0.6720396234709024,581.6752834709068,79.0633828055976,0.0,0,0,0,0,47.63498620641573,4.202424175520212,0.0,605,346,298,168,0,0.0,0.0,0.0,579.0672566459194,73.58503927796772,0.0,584.2833102958941,84.54172633322747,0.0,1,1
50,2024-02-16 09:16:52.326134,-0.7478444726073874,0.06256152591827618,0.6609195171215569,601.9836986044822,87.40028403932635,0.0,0,0,0,0,48.53084471143004,3.5868537860852383,0.0,605,345,298,168,0,0.0,0.0,0.0,599.375671779495,81.92194051169648,0.0,604.5917254294696,92.87862756695623,0.0,1,1
51,2024-02-16 09:16:52.483147,-0.7415305553517315,0.07150742177537406,0.6670975215288701,590.4239298851123,80.13562714638192,0.0,0,0,0,0,48.02474171459352,4.100573132331369,0.0,604,345,298,168,0,0.0,0.0,0.0,587.8159030601249,74.65728361875205,0.0,593.0319567100996,85.6139706740118,0.0,1,1
52,2024-02-16 09:16:52.630134,-0.754807030834137,0.07856322284813355,0.6512251551229387,617.9438566151159,72.34136902578445,0.0,0,0,0,0,49.213347825128224,4.505984517327533,0.0,604,344,298,168,0,0.0,0.0,0.0,615.3358297901285,66.86302549815457,0.0,620.5518834401032,77.81971255341432,0.0,1,1
53,2024-02-16 09:16:52.777137,-0.7522934165515989,0.06783430438836147,0.6553267908008367,611.5158413364932,82.26843092155826,0.0,0,0,0,0,48.94070444009307,3.889606245210578,0.0,605,344,298,168,0,0.0,0.0,0.0,608.9078145115058,76.79008739392839,0.0,614.1238681614805,87.74677444918814,0.0,1,1
54,2024-02-16 09:16:52.926158,-0.7528786549588051,0.07590731916163113,0.6537674079843311,613.6217864072526,74.96794992862523,0.0,0,0,0,0,49.03035770793043,4.353356483540506,0.0,604,344,298,168,0,0.0,0.0,0.0,611.0137595822653,69.48960640099536,0.0,616.22981323224,80.4462934562551,0.0,1,1
55,2024-02-16 09:16:53.074142,-0.7521926519183868,0.07236180926246316,0.6549579742961322,611.801353810419,78.22794667291144,0.0,0,0,0,0,48.952878050348275,4.149653079905865,0.0,604,344,298,168,0,0.0,0.0,0.0,609.1933269854317,72.74960314528157,0.0,614.4093806354064,83.70629020054132,0.0,1,1
56,2024-02-16 09:16:53.233141,-0.751004514097765,0.06792537260134288,0.656793969360139,608.8920307092765,82.32208891966522,0.0,0,0,0,0,48.82855245222336,3.894836132178463,0.0,604,344,298,168,0,0.0,0.0,0.0,606.2840038842892,76.84374539203534,0.0,611.5000575342639,87.8004324472951,0.0,1,1
57,2024-02-16 09:16:53.397144,-0.7542030320726889,0.0647051915878562,0.6534455963776729,615.1252578100359,84.87128037931527,0.0,0,0,0,0,49.0941657204272,3.709926231029216,0.0,604,344,298,168,0,0.0,0.0,0.0,612.5172309850485,79.39293685168539,0.0,617.7332846350232,90.34962390694514,0.0,1,1
58,2024-02-16 09:16:53.585131,-0.690811793523284,-0.2328877371084941,0.6845015201695741,531.0951018015514,339.4688128590496,0.0,0,0,0,0,45.262885184084624,-13.467144744850174,0.0,605,347,298,168,0,0.0,0.0,0.0,528.4870749765641,333.9904693314197,0.0,533.7031286265388,344.94715638667947,0.0,1,1
59,2024-02-16 09:16:53.749916,-0.6987391880690311,-0.1704231102083839,0.6947801611106751,529.054535175364,284.44054981265305,0.0,0,0,0,0,45.1627784540864,-9.812420481348454,0.0,607,348,298,168,0,0.0,0.0,0.0,526.4465083503766,278.96220628502317,0.0,531.6625620003513,289.9188933402829,0.0,1,1
60,2024-02-16 09:16:53.908918,-0.6936799576233779,-0.17207413082343057,0.6994273667525606,520.9888437420987,284.864103162023,0.0,0,0,0,0,44.76362164480377,-9.908435352951175,0.0,605,348,298,168,0,0.0,0.0,0.0,518.3808169171112,279.38575963439314,0.0,523.596870567086,290.3424466896529,0.0,1,1
61,2024-02-16 09:16:54.078084,-0.7024782989691418,-0.18423930903390037,0.6874446348829644,538.427329324232,297.6067468591768,0.0,0,0,0,0,45.61969760609752,-10.616785696802731,0.0,606,348,298,168,0,0.0,0.0,0.0,535.8193024992447,292.1284033315469,0.0,541.0353561492194,303.08509038680666,0.0,1,1
62,2024-02-16 09:16:54.264007,-0.703438481687223,-0.18128888330198378,0.6872470810212852,539.4073961345225,295.163041938267,0.0,0,0,0,0,45.66705014649993,-10.444842612102853,0.0,606,348,298,168,0,0.0,0.0,0.0,536.7993693095352,289.6846984106371,0.0,542.0154229595099,300.64138546589686,0.0,1,1
63,2024-02-16 09:16:54.435009,-0.6966029437438734,-0.1710958961900536,0.6967571226290041,525.6234772710259,284.59682290031276,0.0,0,0,0,0,44.993660074244154,-9.851542880346182,0.0,606,348,298,168,0,0.0,0.0,0.0,523.0154504460385,279.1184793726829,0.0,528.2315040960132,290.07516642794263,0.0,1,1
64,2024-02-16 09:16:54.598009,-0.696614686325544,-0.1943662192190528,0.6906154714282272,530.786733545172,305.3928017396266,0.0,0,0,0,0,45.24777975686421,-11.207702268894113,0.0,606,348,298,168,0,0.0,0.0,0.0,528.1787067201846,299.9144582119967,0.0,533.3947603701592,310.87114526725645,0.0,1,1
65,2024-02-16 09:16:54.769010,-0.6922338008351263,-0.18929245013389764,0.6964055884675414,522.2795639870203,299.8136283949395,0.0,0,0,0,0,44.82787100300628,-10.911495285770407,0.0,605,348,298,168,0,0.0,0.0,0.0,519.671537162033,294.3352848673096,0.0,524.8875908120077,305.29197192256936,0.0,1,1
66,2024-02-16 09:16:54.935014,-0.696549299941412,-0.1924937320061937,0.6912055911474309,530.2327539241064,303.6833391942844,0.0,0,0,0,0,45.22062285609234,-11.098351445690183,0.0,606,347,298,168,0,0.0,0.0,0.0,527.624727099119,298.2049956666545,0.0,532.8407807490937,309.16168272191425,0.0,1,1
67,2024-02-16 09:16:55.099016,-0.6915418887150371,-0.18964634842534456,0.6969964723982278,521.2157438221291,299.9743653133723,0.0,0,0,0,0,44.7749266241085,-10.932146222505345,0.0,606,348,298,168,0,0.0,0.0,0.0,518.6077169971418,294.4960217857424,0.0,523.8237706471165,305.45270884100216,0.0,1,1
68,2024-02-16 09:16:55.262018,-0.6940932179360045,-0.18358929107275815,0.6960815699512478,524.0960631888736,295.13802660230164,0.0,0,0,0,0,44.91805052000183,-10.578896100227663,0.0,606,347,298,168,0,0.0,0.0,0.0,521.4880363638862,289.65968307467176,0.0,526.7040900138609,300.6163701299315,0.0,1,1
69,2024-02-16 09:16:55.423019,-0.7366788667364824,-0.09450892404568403,0.6696061237593997,583.8105085968552,224.07364213485778,0.0,0,0,0,0,47.73065208495488,-5.423056064707044,0.0,607,347,298,168,0,0.0,0.0,0.0,581.2024817718678,218.5952986072279,0.0,586.4185354218425,229.55198566248765,0.0,1,1
70,2024-02-16 09:16:55.581022,-0.74895665213238,-0.06109039380055409,0.6597968108001694,604.0767129721974,195.93244194261547,0.0,0,0,0,0,48.621412993240206,-3.502402557108259,0.0,606,347,298,168,0,0.0,0.0,0.0,601.46868614721,190.4540984149856,0.0,606.6847397971846,201.41078547024534,0.0,1,1
71,2024-02-16 09:16:55.751616,-0.7523438755301994,-0.05291245949905682,0.6566422318775142,610.2274336353785,188.971611456676,0.0,0,0,0,0,48.885695684037266,-3.033077035903787,0.0,606,346,298,168,0,0.0,0.0,0.0,607.6194068103912,183.4932679290461,0.0,612.8354604603659,194.44995498430586,0.0,1,1
72,2024-02-16 09:16:55.920972,-0.7454586203907777,-0.05131187501944595,0.6645739516876379,596.296388199462,187.01820494852953,0.0,0,0,0,0,48.2830992668913,-2.9412455133790005,0.0,607,346,298,168,0,0.0,0.0,0.0,593.6883613744747,181.53986142089965,0.0,598.9044150244493,192.4965484761594,0.0,1,1
73,2024-02-16 09:16:56.084583,-0.7502823811611077,-0.054888025267894325,0.6588350945371768,606.2034497967354,190.55418114141509,0.0,0,0,0,0,48.71310878659716,-3.1464334185306058,0.0,607,347,298,168,0,0.0,0.0,0.0,603.595422971748,185.0758376137852,0.0,608.8114766217227,196.03252466904496,0.0,1,1
74,2024-02-16 09:16:56.268238,-0.7574819576897454,-0.051903881655142925,0.650789654413953,620.7758112851443,188.49336173658565,0.0,0,0,0,0,49.332518672710485,-2.975210256096489,0.0,606,347,298,168,0,0.0,0.0,0.0,618.1677844601569,183.01501820895578,0.0,623.3838381101316,193.97170526421553,0.0,1,1
75,2024-02-16 09:16:56.461414,-0.74997165019338,-0.056225093764537604,0.6590761309893092,605.6887814258737,191.71239111180637,0.0,0,0,0,0,48.69094908364743,-3.223160307568325,0.0,607,347,298,168,0,0.0,0.0,0.0,603.0807546008863,186.2340475841765,0.0,608.296808250861,197.19073463943624,0.0,1,1
76,2024-02-16 09:16:56.647549,-0.7512206577716227,-0.054405544070531664,0.6578051094274511,608.0637306611238,190.20465799337435,0.0,0,0,0,0,48.7930430422405,-3.118747912835586,0.0,607,348,298,168,0,0.0,0.0,0.0,605.4557038361365,184.72631446574448,0.0,610.6717574861112,195.68300152100423,0.0,1,1
77,2024-02-16 09:16:56.832551,-0.1311526789352111,-0.02758740720003172,0.9909782011930862,22.845019244227398,158.4015688808587,0.0,0,0,0,0,7.539092806598378,-1.58084256419403,0.0,609,349,298,168,0,0.0,0.0,0.0,20.236992419240075,152.92322535322882,0.0,25.45304606921472,163.87991240848856,0.0,1,1
78,2024-02-16 09:16:57.022554,-0.14496643336993748,0.008210714180655665,0.989402474170073,31.059637086656036,137.4558171904583,0.0,0,0,0,0,8.335618663383979,0.47044455534224294,0.0,609,348,298,168,0,0.0,0.0,0.0,28.451610261668712,131.97747366282843,0.0,33.66766391164336,142.93416071808818,0.0,1,1
79,2024-02-16 09:16:57.195556,-0.13943702226524002,-0.01663312338912304,0.9900912341430524,27.763542562516232,152.00319025150648,0.0,0,0,0,0,8.016386766589486,-0.9530517191031667,0.0,610,348,298,168,0,0.0,0.0,0.0,25.15551573752891,146.5248467238766,0.0,30.371569387503556,157.48153377913636,0.0,1,1
80,2024-02-16 09:16:57.369556,-0.1396858798350552,-0.017143587143603478,0.9900474610267131,27.91284374881543,152.3024685952949,0.0,0,0,0,0,8.030857809478245,-0.9823033099635152,0.0,609,348,298,168,0,0.0,0.0,0.0,25.304816923828106,146.82412506766502,0.0,30.520870573802753,157.78081212292477,0.0,1,1
